name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
vancouver,2022-02-03T12:00:00,4.6,2.7,4.7,100,0.039,100,rain,0,1.6,7.6,8.1,110,1029.9,100,4,104,0.4,1,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T13:00:00,5.9,5.9,5.4,96.78,0,0,rain,0,1.5,6.5,1.9,94,1030.1,100,5,95,0.3,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T14:00:00,6.1,4.2,5.9,98.09,0.088,100,rain,0,1.5,6.5,9.3,94,1029.9,100,3,97,0.3,1,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T15:00:00,6.2,4.2,5.7,96.42,0.022,100,rain,0,1.5,5.4,9.6,87,1029.8,100,2,76,0.3,1,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T16:00:00,6,6,5.7,97.68,0.199,100,rain,0,0,7.9,1.9,89,1030,100,3,34,0.1,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T17:00:00,5.9,4.2,5.5,97.56,0.013,100,rain,0,0,4.7,7.8,80,1030.1,100,3,11,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03T18:00:00,6,4.7,5.7,98.17,0.092,100,rain,0,0,7.2,6.6,41,1030.6,100,4,1,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-03T19:00:00,5.8,5.8,5.5,98.02,0.02,100,rain,0,0,7.6,1.4,76,1030.6,100,4,1,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-03T20:00:00,5.6,3.9,5.5,98.95,0.279,100,rain,0,0,6.8,7.9,69,1030.7,100,4,1,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-03T21:00:00,5.6,4,5.4,98.73,0.356,100,rain,0,0,6.8,7.5,68,1031.1,100,2,1,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-03T22:00:00,5.6,5.6,5.3,98.09,0.148,100,rain,0,0,7.2,1.3,88,1031.2,100,6,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-03T23:00:00,4.7,2.6,5,100,0.267,100,rain,0,0,10.8,8.6,91,1030.9,100,3,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T00:00:00,5.6,3.6,5.4,99.09,0.271,100,rain,0,0,11.2,9,80,1030.5,100,10,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T01:00:00,5.6,5.6,5.4,99.02,0.013,100,rain,0,0,9.7,1.8,80,1029.8,100,12,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T02:00:00,5.5,3.6,5.3,98.52,0.39,100,rain,0,0,8.6,8.6,77,1029.2,100,13,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T03:00:00,5.5,4.1,5.3,98.05,0.714,100,rain,0,0,9.4,6.9,79,1029,100,3,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T04:00:00,5.8,5.8,5.5,98.46,2.316,100,rain,0,0,11.2,1.4,89,1028.3,100,5,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T05:00:00,5.9,3.7,5.8,99.16,0.774,100,rain,0,0,9.4,10.5,92,1027.2,100,4,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T06:00:00,6,4,5.8,98.52,1.434,100,rain,0,0,9.4,9.8,97,1026.7,100,10,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T07:00:00,5.9,5.9,5.6,97.95,0,0,rain,0,0,11.5,2,88,1026.7,100,12,0,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T08:00:00,6,4,5.7,97.43,0.181,100,rain,0,0,17.6,9.6,97,1026.3,100,21,0,0.1,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T09:00:00,6.2,3.6,5.8,96.79,0,0,rain,0,0,23.4,13.1,107,1025.5,100,21,8,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T10:00:00,6.5,6.5,5.8,94.87,0.306,100,rain,0,0,23.8,2.6,119,1024.9,100,24,11,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T11:00:00,6.6,5.2,5.6,93.67,1.027,100,rain,0,0,27,7,133,1025.4,100,24,17,0.1,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T12:00:00,6.6,4.5,5.8,94.53,1.504,100,rain,0,0,36,10.2,109,1024.9,100,24,20,0.1,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T13:00:00,6.6,6.6,5.5,93.07,0.021,100,rain,0,0,35.3,2.3,107,1024.3,100,24,28,0.1,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T14:00:00,6.8,4,5.9,94.51,0.461,100,rain,0,0,37.4,14.5,114,1023.8,100,24,46,0.2,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T15:00:00,6.5,3.7,5.8,95.19,0.433,100,rain,0,0,31.3,15,109,1023.1,100,24,43,0.2,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T16:00:00,6.7,6.7,5.4,91.9,0.021,100,rain,0,0,36,2.3,112,1022.7,90,24,25,0.1,0,10,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T17:00:00,6.4,3.7,5.3,92.82,0.2,100,rain,0,0,31.3,13.4,117,1022.6,94.9,32,8,0,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04T18:00:00,6.5,6.5,5.3,92.37,0.082,100,rain,0,0,18.7,3.2,320,1023.2,82.7,24,2,0,0,10,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T19:00:00,6,6,4.8,92.09,0.013,100,rain,0,0,33.1,1.6,334,1023.8,40,24,1,0,0,10,"Rain, Partially cloudy",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T20:00:00,5.3,4.2,3.5,88.7,0,0,,0,0,19.8,5.6,73,1025.1,30,24,1,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T21:00:00,5.5,4.7,4.4,92.91,0,0,,0,0,11.5,4.9,259,1026.4,50,24,1,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T22:00:00,6.7,6.7,5,88.92,0,0,,0,0,16.9,0.7,292,1027.9,50,24,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-04T23:00:00,7.1,5.6,5,86.27,0,0,,0,0,20.2,8.1,256,1028.7,93.6,24,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T00:00:00,7.4,5.5,5.5,87.77,0,0,,0,0,30.2,10.3,271,1029.7,100,24,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T01:00:00,7,7,5.1,87.69,0,0,,0,0,30.6,3.1,261,1030.5,60,24,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T02:00:00,6.8,4.5,5.2,89.32,0,0,,0,0,22.3,12.1,314,1031.1,100,24,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T03:00:00,6.9,5.9,4.7,86.29,0,0,,0,0,9.4,5.8,289,1031.8,99.9,24,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T04:00:00,6.8,6.8,4.8,87.44,0,0,,0,0,4.7,1.7,300,1032.4,80,24,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T05:00:00,6,6,4.7,91.54,0,0,,0,0,2.5,2.8,267,1032.8,50,24,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T06:00:00,5.9,4.9,5.2,95.2,0,0,,0,0,7.2,5.7,135,1033.7,100,24,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T07:00:00,5.7,5.7,4.8,94.13,0,0,,0,0,7.2,1.3,151,1034.3,90,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T08:00:00,5.4,5.4,4.8,95.73,0,0,,0,0,2.5,4,112,1034.7,100,40,11,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T09:00:00,5.9,5.9,5,93.59,0,0,,0,0,2.2,4.2,87,1035.8,100,32,29,0.1,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T10:00:00,6.5,6.5,5.4,92.76,0,0,,0,0,2.2,3,74,1036.4,90,30,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T11:00:00,7,7,5.5,90.67,0,0,rain,0,0,2.5,1.7,331,1036.4,100,32,66,0.2,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T12:00:00,6.7,6.7,5.5,92.16,0,0,rain,0,0,2.5,2.5,298,1036.3,100,32,76,0.3,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T13:00:00,7.6,7.6,6.2,91.2,0,0,rain,0,0,2.9,0.8,218,1036.4,100,30,92,0.3,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T14:00:00,7.5,7.5,5.9,89.73,0,0,rain,0,0,3.2,1.7,317,1036.2,100,32,82,0.3,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T15:00:00,7.6,7.6,5.4,85.97,0,0,,0,0,2.9,3.1,318,1036.2,100,32,55,0.2,1,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T16:00:00,7.4,7.4,5.9,90.24,0,0,rain,0,0,2.2,0.4,280,1036.4,90,30,73,0.3,1,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T17:00:00,6.8,6.8,5.8,93.08,0,0,,0,0,1.1,1.9,301,1036.2,100,32,20,0.1,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05T18:00:00,6.5,6.5,5.5,93.56,0,0,,0,0,3.6,4.8,290,1036.2,100,24,4,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T19:00:00,6.8,6.8,5.7,92.3,0,0,,0,0,5.4,3.6,190,1036.4,100,30,2,0,0,10,Overcast,cloudy,"CWWA,CWEL,CWWK,71892099999,CWMM,71201099999"
vancouver,2022-02-05T20:00:00,4.6,4.6,4.2,97.47,0,0,,0,0,4.3,1.3,53,1036.1,100,32,2,0,0,10,Overcast,cloudy,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999"
vancouver,2022-02-05T21:00:00,5.8,5.8,5.2,95.87,0,0,,0,0,4,4.7,45,1035.7,100,32,2,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T22:00:00,5.8,5.8,4.8,93.08,0,0,,0,0,4,0.7,48,1035.2,100,30,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-05T23:00:00,5.5,5.5,4.4,92.4,0,0,,0,0,4.3,4.4,21,1035.1,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T00:00:00,5,5,3.4,89.48,0,0,,0,0,4,4.5,54,1034.3,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T01:00:00,4.8,4.8,3.4,90.64,0,0,,0,0,4.3,0.5,15,1034.1,90,30,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T02:00:00,4.8,4.8,3.9,93.9,0,0,,0,0,4,4.3,73,1033.2,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71892099999,CWMM,71042099999,71201099999"
vancouver,2022-02-06T03:00:00,4.7,4.7,3.5,91.55,0,0,,0,0,4,1.1,334,1033.2,100,32,0,,0,10,Overcast,cloudy,"CWWA,CWEL,CWWK,71892099999,CWMM,71201099999"
vancouver,2022-02-06T04:00:00,3.1,3.1,2.2,93.72,0,0,,0,0,3.6,0.6,291,1033,40,30,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T05:00:00,2.5,2.5,2,96.35,0,0,,0,0,4.7,1.5,358,1032.8,50,32,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T06:00:00,2.4,2.4,1.9,96.59,0,0,,0,0,4,3.1,98,1032.5,50,32,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T07:00:00,3.3,3.3,2.8,96.55,0,0,,0,0,4.7,0.8,67,1032.4,40,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T08:00:00,3.7,3.7,3,95.68,0,0,,0,0,3.6,4.1,43,1032.4,30,40,13,0,0,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T09:00:00,5.4,5.4,3.1,85.12,0,0,,0,0,3.2,2.9,51,1032.4,42.9,40,76,0.3,1,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71775099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T10:00:00,6.2,6.2,4.1,86.49,0,0,,0,0,4.7,0.6,138,1032.1,60,40,184,0.7,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T11:00:00,6.3,6.3,3.6,82.95,0,0,,0,0,2.9,2.8,231,1031.6,97.7,40,290,1,3,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T12:00:00,7.9,6.7,3.7,74.76,0,0,,0,0,3.2,7.4,276,1030.6,50,40,344,1.2,3,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T13:00:00,7.1,5.6,3.7,78.99,0,0,,0,0,4,7.9,260,1029.3,30,40,383,1.4,4,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T14:00:00,7.9,6.7,4.2,77.58,0,0,,0,0,3.6,7.4,244,1027.9,30,40,340,1.2,3,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T15:00:00,7.9,7.9,4.4,78.7,0,0,,0,0,2.5,4.8,305,1027,30,40,273,1,3,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T16:00:00,6.7,6.7,4.2,84.1,0,0,,0,0,1.8,1.1,290,1026.1,30,40,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T17:00:00,5.9,5.9,4.2,88.77,0,0,,0,0,2.9,4.3,319,1025,30,40,27,0.1,0,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-06T18:00:00,4.9,4.9,3.9,93.23,0,0,,0,0,3.6,3.9,352,1024.6,30,32,36,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T19:00:00,4.4,4.4,3.7,94.81,0,0,,0,0,3.6,1.2,341,1024.5,50,30,24,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T20:00:00,4.1,4.1,3.1,93.6,0,0,,0,0,2.5,1.1,319,1024.1,50,32,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T21:00:00,4.4,3,2.4,86.93,0,0,,0,0,3.6,6.1,76,1023.5,100,32,14,0.1,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T22:00:00,5.6,5.6,4.4,92.03,0,0,,0,0,4,1.2,96,1023.5,100,30,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-06T23:00:00,5.7,3.8,4.3,90.9,0,0,,0,0,6.8,8.9,92,1022.9,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T00:00:00,6.1,4.1,3.3,82.16,0,0,,0,0,11.9,9.5,88,1023,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T01:00:00,6.2,6.2,4.2,86.8,0,0,,0,0,18.4,2.3,101,1022.7,100,30,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T02:00:00,6.4,3.9,3.6,82.47,0,0,rain,0,0,18,12.4,107,1022.3,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T03:00:00,6.7,4.4,3.6,80.86,0,0,rain,0,0,11.9,11.3,90,1022.4,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T04:00:00,7.2,7.2,5,86.31,0,0,rain,0,0,11.9,1.8,70,1022.6,100,30,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T05:00:00,6.7,5.1,5.8,94.19,0.099,100,rain,0,0,14,8.1,84,1022.9,100,32,0,,0,10,"Rain, Overcast",rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T06:00:00,7,4.9,5.6,90.93,0,0,,0,0,15.8,11.1,89,1023.5,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T07:00:00,7,7,5.8,92.34,0,0,,0,0,16.6,2.3,89,1024,90,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T08:00:00,7.2,5.7,5.7,90.25,0,0,,0,0,17.6,8.2,92,1024.8,80.3,32,7,0,0,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,D3147,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T09:00:00,7.7,6.1,6,89.18,0,0,,0,0,16.9,9.2,91,1025.6,50,40,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T10:00:00,8.6,8.6,6.2,85.04,0,0,,0,0,10.8,1.4,339,1026.7,40,40,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T11:00:00,10,9.2,7,81.59,0,0,,0,0,19.1,7.1,208,1027.3,39.6,40,316,1.1,3,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T12:00:00,9.5,8.2,6.9,83.32,0,0,rain,0,0,19.1,9.5,189,1027.6,30,40,304,1.1,3,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T13:00:00,10.4,10.4,5.7,72.61,0,0,rain,0,0,16.6,2.1,209,1027.8,50,40,224,0.8,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T14:00:00,10.3,10.3,5.5,72.38,0,0,rain,0,0,14.4,10.2,267,1028.3,50,40,162,0.6,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T15:00:00,10.6,10.6,6.6,76.54,0,0,rain,0,0,9,8.2,263,1029,50,32,204,0.7,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T16:00:00,9.6,9.6,6.6,81.49,0,0,rain,0,0,4.3,1.6,152,1030,60,40,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T17:00:00,8.9,8,5.4,78.43,0,0,,0,0,4,6.9,252,1030.9,55,40,38,0.1,0,10,Partially cloudy,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-07T18:00:00,8.1,7.7,5.9,85.64,0,0,,0,0,6.1,4.9,85,1031.1,30,32,37,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T19:00:00,7.6,7.6,5.7,87.63,0,0,,0,0,13,1.7,103,1031.8,29,30,24,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T20:00:00,7.1,5.4,5.5,89.71,0,0,,0,0,14.4,8.7,85,1032.5,30,32,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T21:00:00,6.9,5.6,5.3,89.46,0,0,,0,0,14.8,7,82,1033,30,32,15,0.1,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T22:00:00,6.2,6.2,4.9,91.64,0,0,,0,0,13,1.4,69,1033.3,50,30,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-07T23:00:00,6,4.5,4.8,92.16,0,0,,0,0,12.6,7.3,63,1033.9,30,32,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T00:00:00,5.6,4.7,4.7,93.54,0,0,,0,0,10.4,5.3,51,1034.7,94,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T01:00:00,5.4,5.4,4.4,93.46,0,0,,0,0,7.9,1.8,83,1034.7,60,30,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T02:00:00,5.5,3.9,4.8,95.04,0,0,,0,0,10.8,7.6,62,1034.9,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T03:00:00,6.1,4.3,4.7,90.56,0,0,,0,0,9.7,8.8,87,1034.6,100,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T04:00:00,6,6,4.9,92.89,0,0,,0,0,9.7,1.5,86,1035.3,100,30,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T05:00:00,6,4.3,4.8,91.78,0,0,,0,0,9,8.3,86,1035.4,86.3,32,0,,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T06:00:00,5.9,4.1,5,94.06,0,0,,0,0,10.1,8.7,91,1035.1,93,32,0,,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T07:00:00,6.3,6.3,4.9,90.87,0,0,,0,0,13,1.6,94,1035.8,90,30,0,0,0,10,Partially cloudy,partly-cloudy-night,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999"
vancouver,2022-02-08T08:00:00,6.5,4.5,5.1,91.14,0,0,,0,0,14,9.5,94,1035.9,98.9,32,11,0,0,10,Overcast,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
